ID,Description,Entry_ID,Comment,Concepticon_ID,Media_IDs,Related_Entries,Related_Forms_Other_Dialect,Scientific_Name,Sense_Dialect,Subspecies,Synonym,Synonyms_Other_Dialect,Source
SN004997,molinillo,TSE39742,,,,,,árbol: Quararibea funebris,,,,,R007[Scientific_Name]
SN004998,batidor de atole (palo) (véase [juyub](TSE39741)),TSE39742,,,,,,,,,,,
SN004999,sitio nuevo que se va a desmontar para sembrar,TSE39751,,,,,,,,,,,
SN005000,enfermedad que se manifiesta por enrojecimiento y calentura; puede ser provocada por resfriado o por vergüenza,TSE39761,,,,,,,,,,,
SN005001,planta que cura el <majben>,TSE39761,,,,[pimil ti' wamal](TSE50231),"Cancuc <pajte' wamal, majben wamal>","Begonia oaxacana, B. heracleifolia, B. sartorii, B. plebeja, B. barkeri",,,,poxil majben,R002[Scientific_Name]
SN005002,sitio recién desmontado para sembrar,TSE39771,,,,,,,,,,,
SN005003,"sentir vergüenza (típicamente, por lo que dice alguien)",TSE39781,,,,,,,,,,,
SN005004,ocuparse (véase [mahk](TSE39511)),TSE39791,,,,,,,,,,,
SN005005,"ocupación, compromiso, contratiempo",TSE39801,,,,,,,,,,,
SN005006,ceja (véase [mahkub](TSE39551)),TSE39811,,,,,,,,,,,
SN005007,costra (de una herida) (véase [makt'ohchinil](TSE40221)),TSE39821,,,,,,,,,,,
SN005008,"murmurar, susurrar",TSE39831,,WHISPER [55],,,,,,,,,
SN005009,"estar golpee y golpee; hacer algo a golpes, torpemente",TSE39841,,,,,,,,,,,
SN005010,"palo, instrumento para golpear, majar (frijoles, algodón antes de hilarlo)",TSE39851,,,,,,,,,,,
SN005011,"palo, instrumento para golpear, majar (frijoles, algodón antes de hilarlo) (véase [majobil](TSE39851))",TSE39861,,,,,,,,,,,
SN005012,"pelea, pleito",TSE39871,,,,,,,,,,,
SN005013,"encalar (una pared, un árbol)",TSE39881,,,,,,,,,,,
SN005014,ceja [mahkub](TSE39551),TSE39891,,EYEBROW [1173],,,,,,,,,
SN005015,ceja (véase [mahkub](TSE39551)),TSE39901,,EYEBROW [1173],,,,,,,,,
SN005016,"decimosexto mes del calendario tradicional, inicia a mediados de febrero; inicio de la temporada de siembra de maíz en las tierras altas",TSE39911,,,,,,,,,,,
SN005017,"cerrar, encerrar, tapar, cubrir",TSE39921,,SHUT [1046],,,,,,,,,
SN005018,"estorbar, tapar el paso",TSE39921,,,,,,,,,,,
SN005019,"tomar posesión de (terreno), adueñarse de, invadir",TSE39921,,,,,,,,,,,
SN005020,"comprometerse con (muchacha, mujer, para casarse con ella)",TSE39921,,,,,,,,,,,
SN005021,"o, pero, si no, a poco: conector discursivo, para introducir una hipótesis contraria a lo que se está dando por hecho",TSE39931,,,,,,,,,,,
SN005022,señala duda por parte del hablante,TSE39931,,,,,,,,,,,
SN005023,"cortar en pedazos (con o sin instrumento), despedazar, rebanar, descuartizar",TSE39941,,,,,,,,,,,
SN005024,"especie de mosca, que trata de bloquearle el paso a uno cuando se pasa por su territorio",TSE39951,,,,,,,,,,,
SN005025,milano migratorio,TSE39961,,,,,,ave: Ictinia mississippiensis,,,,,
SN005026,"cerrado, tapado",TSE39971,,CLOSED [589],,,,,,,,,
SN005027,encerrado,TSE39971,,,,,,,,,,,
SN005028,"cubierto, recubierto",TSE39971,,,,,,,,,,,
SN005029,"ocupado, apartado (antónimo: véase [jochol](TSE24141))",TSE39971,,,,,,,,,,,
SN005030,"rebanado, cortado en pedazos",TSE39981,,,,,,,,,,,
SN005031,"(""el cielo está cerrado"") está nublado",TSE39991,,,,,,,,,,,
SN005032,"(""su oído está tapado"") está sordo",TSE40001,,,,,,,,,,,
SN005033,"novia (""mujer comprometida"" véase [mak](TSE39921))",TSE40011,,,,,,,,,,,
SN005034,novio/a (Cancuc sólo novio) (véase [ach'ix](TSE00242)),TSE40021,,,,,,,,,,,
SN005035,(en desuso) pedida (una mujer ya comprometida para casarse),TSE40031,,,,,,,,,,,
SN005036,"cerrarse a cada rato; trabarse, enredarse, atorarse; ser incomprensible, confuso",TSE40041,,,,,,,,,,,
SN005037,"alimentar, dar de comer, mantener, sostener",TSE40051,,FEED [739],,,,,,,,,
SN005038,acechar; emboscar; cazar,TSE40061,,AMBUSH [65],,,,,,,,,
SN005039,"pretender, cortejar",TSE40061,,,,,,,,,,,
SN005040,escuchar con atención,TSE40061,,,,,,,,,,,
SN005041,dificultad para orinar; dolor en la secreción urinaria,TSE40071,,,,,,,,,,,
SN005042,estreñimiento,TSE40081,,,,,,,,,,,
SN005043,"asfixiar, sofocar",TSE40091,,,,,,,,,,,
SN005044,cucaracha grande del monte,TSE40101,,COCKROACH [1575],44820123361bca55a952c8da8466d197,,,insecto: Blattidae (partim),,,,,R003[Scientific_Name]
SN005045,"mora, zarzamora (véase [makum](TSE40231))",TSE40111,,,,,,,,,,,
SN005046,"fungir como servidor, autoridad",TSE40121,,,,,,,,,,,
SN005047,"servicio, cargo de autoridad; autoridad, servidor",TSE40131,,,,,,,,,,,
SN005048,"(lit. ""cubrir el rostro"") ceremonia que se efectúa para pedir a las deidades algún favor especial, como no dejar pasar calamidades hacia alguien en particular o la comunidad, pedir que el marido deje de ser infiel, que alguien se enamore de uno o una o al revés que alguien se aleje de su pareja",TSE40141,,,,,,,,,,,
SN005049,volverse ciego,TSE40151,,,,,,,,,,,
SN005050,"caer en desgracia, en deshonestidad o infidelidad, descarrilarse",TSE40151,,,,,,,,,,,
SN005051,hecho de caer en desgracia,TSE40161,,,,,,,,,,,
SN005052,"corral, cerco",TSE40171,,FENCE [1690],bd8120385b4845de39a11a1174b218ed,,,,,,,,
SN005053,"especie de planta, parecida a la sosa (véase [tuhkulum ch'ix](TSE66461))",TSE40181,,,,,,,,,,,
SN005054,piñuelo (váse [jolom pahch'](TSE24691)),TSE40191,,,,,,,,,,,
SN005055,costra (de una herida) (véase [makt'ohchinil](TSE40221)),TSE40201,,,,,,,,,,,
SN005056,hacérsele una costra (a una herida),TSE40211,,,,,,,,,,makt'ohchinij,
SN005057,costra (de una herida),TSE40221,,,,,,,,,,,
SN005058,"mora, zarzamora",TSE40231,,,f04fc019ac549c7494fe0f6d94f66902,,,Rubus spp.,,[kaxlan makum](TSE29391),,,
SN005059,"derramar; echar, verter (líquido)",TSE40241,,POUR [1487],,,,,,,,,
SN005060,derramarse; atardecer; antojarse (véase [mahl](TSE39561)),TSE40251,,,,,,,,,,,
SN005061,"atardecer, tarde (véase [xmahl k'ahk'al](TSE73921))",TSE40261,,,,,,,,,,,
SN005062,salutación: buenas tardes,TSE40271,,,,,,,,,,,
SN005063,desbordarse bruscamente (el agua de un recipiente),TSE40281,,,,,,,,,,,
SN005064,regar bruscamente (el agua de un recipiente),TSE40291,,,,,,,,,,,
SN005065,esperar (véase [mahliy](TSE39591)),TSE40301,,,,,,,,,,,
SN005066,regar bruscamente (el agua de un recipiente) (véase [malch'un](TSE40291)),TSE40311,,,,,,,,,,,
SN005067,abuelo (padre del padre o de la madre),TSE40321,,GRANDFATHER [1383],,,"North (-Sibakja’) [mamuch](TSE40451); Sibakja’ [tul](TSE40323); Sibakja’, Tenango [mamal tat](TSE40381)",,"Center (-Tenango), South",,,,
SN005068,nieto/a (de hombre),TSE40321,,GRANDCHILD [1617],,,,,,,,,
SN005069,nieto/a (de hombre o de mujer),TSE40321,,,,,,,Petalcingo,,TSE18601,,
SN005070,señor; tratamiento de respeto para hombres,TSE40322,,,,,,,,,,"mamtik, jmamtik",
SN005071,abuelo (véase [mam](TSE40321)),TSE40323,,,,,,,,,TSE40381,,
SN005072,suegro de mujer (véase [alib mamal](TSE01941)),TSE40331,,,,,,,,,,,
SN005073,suegro (de hombre) (véase [nih'al mamal](TSE44751)),TSE40341,,,,,,,,,,,
SN005074,"anciano, viejo",TSE40351,,OLD MAN [406],,,,,,,,,
SN005075,"término de respeto para hombres: don, señor",TSE40351,,,,,,,,,,,
SN005076,"grande, enorme, gigante (objeto, planta)",TSE40361,,,,,,,,,,,
SN005077,suegro de mujer (véase [alib mamal](TSE01941)),TSE40371,,,,,,,,,,,
SN005078,abuelo (véase [mam](TSE40321)),TSE40381,,,,,,,,,TSE40323,Sibakja’ [tul](TSE40323),
SN005079,"esposo, marido",TSE40391,,HUSBAND [1200],,,,,,,,,
SN005080,"esposo, marido (véase [mamalal](TSE40391))",TSE40392,,,,,,,,,,,
SN005081,"tomar por esposo, casarse con",TSE40401,,MARRY (AS WOMAN) [2163],,,,,,,,,
SN005082,"tomar por esposo, casarse con (véase [mamalalin](TSE40401))",TSE40402,,,,,,,,,,,
SN005083,envejecer (para un hombre),TSE40411,,,,,,,,,,,
SN005084,hacer que envejezca (un hombre),TSE40421,,,,,,,,,,,
SN005085,"comprar, hacer compras",TSE40431,,,,,,,,,,,
SN005086,acto de hacer compras,TSE40441,,,,,,,,,,,
SN005087,abuelo (véase [mam](TSE40321)),TSE40451,,,,,,,,,TSE14681 ; TSE38191 ; TSE38201,"Bachajón [chuchumamal](TSE14681), [loloch](TSE38201), [lolmamal](TSE38191)",
SN005088,término de respeto o cariño hacia un hombre,TSE40452,,,,,,,,,,,
SN005089,comprar,TSE40461,,BUY [1869],,,,,,,,,
SN005090,aunque,TSE40471,,,,,,,,,,,
SN005091,"no sea que, no vayas a ser que",TSE40471,,,,,,,,,,,
SN005092,"si no (condicional irreal), si no fuera por",TSE40471,,,,,,,,,,,
SN005093,mango (fruta),TSE40481,,,,,,,,,,,
SN005094,quetzal,TSE40491,,,,,,Pharomachrus mocinno,,,,,
SN005095,"orden, mandamiento, mandato",TSE40501,,COMMAND [1998],,,,,,,,,
SN005096,"comisión, mandado",TSE40501,,,,,,,,,,,
SN005097,"mandamiento, ley",TSE40511,,,,,,,,,,,
SN005098,"gobernar, mandarle a, dirigir, instruir",TSE40521,,ORDER [1128],,,,,,,,,
SN005099,manteca; mantecoso,TSE40531,,,,,,,,,,,
SN005100,mantel (habla ritual),TSE40541,,,,,,,,,,,
SN005101,manzana,TSE40551,,,,,,,,,,,
SN005102,manso,TSE40561,,,,,,,,,,,
SN005103,medio manso,TSE40562,,,,,,,,,,,
SN005104,amansarse,TSE40571,,,,,,,,,,,
SN005105,amansar,TSE40581,,,,,,,,,,,
SN005106,maña,TSE40591,,,,,,,,,,,
SN005107,coyol (palma) (véase [nap](TSE44071)),TSE40601,,,,,,,,,,,
SN005108,"marchito, arrugado, deshidratado",TSE40611,,,,,,,,,,,
SN005109,"marchitarse, secarse, deshidratarse (planta, fruta); arrugarse (persona)",TSE40621,,,,,,,,,,,
SN005110,"mayordomo, cargo religioso anual ocupado por varias personas, asociadas a un santo en particular o asignadas al cuidado de una iglesia en general; limpian la iglesia, encienden velas, realizan festividades, repican la campana, lavan la indumentaria de los santos, etc.",TSE40631,,,,,,,,,,,
SN005111,más,TSE40641,,MORE [1992],,,,,,,,,
SN005112,mazo,TSE40651,,,,,,,,,,,
SN005113,"macear (p.ej., al sembrar una estaca)",TSE40661,,,,,,,,,TSE40711,,
SN005114,camarón (crustáceo),TSE40671,,SHRIMP [2349],b1c90e69e6a8246cac348742ec58166e,,,,,,,,
SN005115,especie de chapulín,TSE40681,,,,,,insecto: Tettigonidae: Copiphorinae,,[yaxal masan](TSE76271),,,R003[Scientific_Name]
SN005116,ciego,TSE40691,,BLIND PERSON [457] ; BLIND [1653],,,,,,,,,
SN005117,"(""avispa ciega"") especie de avispa",TSE40701,,,,,,Agelaia panamaensis,,,,,
SN005118,"macear, amartillar, machacar, sembrar (estaca)",TSE40711,,,,,,,,,TSE40661,Guaquitepec [mas](TSE40661),
SN005119,"expresa sorpresa, asombro, admiración (español chiapaneco: tras que...)",TSE40721,,,,,,,,,,,
SN005120,masa (para hacer tortillas o tamales),TSE40731,,DOUGH [273],,,,,,,,,
SN005121,pozol (para tomar),TSE40731,,,,,,,,,,,
SN005122,masticar,TSE40741,,CHEW [321],,,,,,,TSE39411,"Oxchuc, Tenejapa [mach'](TSE39411)",
SN005123,"quitar, absorberle (agua, jugo de algo)",TSE40751,,,,,,,,,,,
SN005124,"secarse; absorberse, chuparse (líquido, humedad)",TSE40752,,,,,,,,,,,
SN005125,ceja (véase [mahkub](TSE39551)),TSE40761,,,,,,,,,,,
SN005126,"atascado, sumido (en lodo u otra substancia)",TSE40771,,,0c9d83998017926f94f7fed6698089e3,,,,,,,,
SN005127,"mesonzapote, sonzapote, cabeza de mico, caca de niño (árbol y fruto comestible) (véase [ihtsampih](TSE18831))",TSE40781,,,,,,,,,,,
SN005128,no,TSE40791,,NO [1269],,,,,,,,,
SN005129,no,TSE40792,,,,,,,,,,,
SN005130,"o (en desuso, remplazado por <o> del español)",TSE40801,,OR [1014],,,,,,,,,
SN005131,"mono araña, chango; una de las dos especies de monos chiapanecos (la otra es el saraguato: [bats'](TSE04631))",TSE40811,,SPIDER MONKEY [434],,,,mamífero: Ateles geoffroyi,,,,,R003[Scientific_Name]
SN005132,"palpar, tocar de prisa (a escondidas)",TSE40821,,,,,,,,,,,
SN005133,"manchar, embarrar",TSE40821,,SMEAR [364],,,,,"Petalcingo, Tenejapa",,,,
SN005134,medir por puñados,TSE40821,,,,,,,Villa Las Rosas,,,,
SN005135,estar palpando múltiples veces; andar a tientas,TSE40831,,,,,,,,,,,
SN005136,estar palpando; andar a tientas,TSE40841,,,,,,,,,,,
SN005137,tabaco,TSE40851,,TOBACCO [974],,,,planta: Nicotiana tabacum,,,,,
SN005138,"pilico, hojas de tabaco machacadas con cal; se come o se unta en el cuerpo para curaciones o para protección espiritual",TSE40851,,,,,,,,,,,
SN005139,"flácido, decaído (pene); deprimido, desanimado, triste",TSE40861,,,,,,,,,,,
SN005140,"colgando, cargado (frutos, granos)",TSE40871,,,,,,,,,,,
SN005141,chilacayote,TSE40881,,,,,,Cucurbita ficifolia,,,,,R002[Scientific_Name]
SN005142,armadillo (mamífero) (véase [j'ib](TSE22831)),TSE40891,,,,,,,,,,,
SN005143,enredadera que da frutos que parecen chilacayotes muy pequeños y tienen usos medicinales,TSE40901,,,,,,"Melothria pendula, M. guadalupensis",,,,,R002[Scientific_Name]
SN005144,armadillo (mamífero) (véase [j'ib](TSE22831)),TSE40911,,,,,,,,,,,
SN005145,"no hay, no existe; forma negativa de [ay](TSE03221)",TSE40921,,,,,,,,,,,
SN005146,"(""no tiene entrega"") está caro (te dan poco por su precio)",TSE40931,,,,,,,,,,,
SN005147,"ese, esa, eso; se combina con [ine](TSE19501) o [to](TSE60181) para formar expresiones demostrativas",TSE40941,,THAT [78],,,,,,,,,
SN005148,"puede sustituir [te](TSE58251) como articulo definido: el, la, los, las (frecuente en Petalcingo)",TSE40951,,,,,,,,,,,
SN005149,"si, cuando",TSE40961,,IF [1459],,,,,,,,,
SN005150,"partícula interrogativa para preguntas totales (que se contestan por sí o por no); es frecuente en este uso en el South (Center, North [bal](TSE04191))",TSE40971,,,,,,,,,,,
SN005151,"enfatiza anuncios, avisos, llamadas de atención, advertencias de un peligro, invitaciones, amenazas, predicciones, etc. (indica seguridad por parte del hablante)",TSE40981,,,,,,,,,,,
SN005152,mitiga órdenes y exhortaciones,TSE40981,,,,,,,,,,,
SN005153,indica obligación (en aserciones con sujeto de 2a persona),TSE40981,,,,,,,,,,,
SN005154,"da formalidad a expresiones de saludo, despedida, respeto o a preguntas",TSE40981,,,,,,,,,,,
SN005155,"madre, mamá",TSE40991,,MOTHER [1216],,,,,,,,,
SN005156,suegra de mujer,TSE41001,,,,,,,,,,,
SN005157,"botijón, carraleja (insecto) (véase [tuluk' chan](TSE67061))",TSE41011,,,,,,,,,,"putuxa chan, putch'ujt chan",
SN005158,gorrión bigotudo rojizo,TSE41021,,,,,,Aimophila rufescens,,,TSE71121,,R003[Scientific_Name]
SN005159,"(habla ritual, ""madre ataúd"") madre tierra, divinidad que refiere al lugar donde todos vamos a ser enterrados, por eso la mención de <kaxa> 'cajón, ataúd'",TSE41031,,,,,,,,,,,
SN005160,gallina clueca o que acaba de tener pollitos,TSE41041,,,,,,,,,,me' k'uj mut,
SN005161,suegra de hombre (véase [nih'al me'el](TSE44761)),TSE41051,,,,,,,,,,,
SN005162,"padres (madre y padre, véase [me'il tatil](TSE41311)); antepasados",TSE41061,,PARENTS [505] ; ANCESTORS [1669],,,,,,,,,
SN005163,culebra de cafetal,TSE41071,,,ee9d5e574e89ded5edb390b93e181859 ; c69f4396a3accb21be74d86574ce1bdd,,,serpiente: Ninia spp.,,[ihk'al me' ts'isim](TSE18671); [tsajal me' ts'isim](TSE62051),,,
SN005164,vaca,TSE41081,,COW [1007],,,,,,,,,
SN005165,"huérfano, viudo; pobre",TSE41091,,,,,,,,,,,
SN005166,"huérfano, viudo",TSE41101,,ORPHAN [1149]; POOR [1674] ; WIDOW [1756] ; WIDOWER [1981],,,,,,,,,
SN005167,pobre,TSE41101,,,,,,,,,,,
SN005168,"triste, deprimido, afligido",TSE41102,,SORROWFUL [145] ; SAD [699],,,,,,,,,
SN005169,"quequeste, planta cuya raíz comestible se prepara en dulce",TSE41111,,,,,,Xanthosoma robustum,,,,,
SN005170,gorrión de Lincoln,TSE41121,,,,,,ave: Melospiza lincolnii,,,,"ijts'inal chonchiw, ts'irin chonchiw",R003[Scientific_Name]
SN005171,especie de chapulín pequeño,TSE41131,,,,,,,,,,,R003[Description]
SN005172,"orfandad, viudez, pobreza",TSE41141,,MISERY [2553],,,,,,,,,
SN005173,"sentirse triste, sentirse solo",TSE41151,,,,,,,,,,,
SN005174,"orfandad, viudez, pobreza (véase [meba'il](TSE41141))",TSE41161,,,,,,,,,,,
SN005175,abrazar,TSE41171,,EMBRACE [928],,,,,,,,,
SN005176,abuela (véase [chuchu'](TSE14651)),TSE41181,,GRANDMOTHER [1496],,,,,,,,,
SN005177,tratamiento de respeto hacia ancianas,TSE41181,,,,,,,,,,,
SN005178,hecho de abrazarse uno a otro,TSE41191,,,,,,,,,,,
SN005179,abuela (véase [chuchu'](TSE14651)),TSE41201,,GRANDMOTHER [1496],,,,,Tenejapa,,,,
SN005180,tratamiento de respeto para mujeres mayores,TSE41201,,,,,,,Cancuc,,,,
SN005181,"anciana, vieja",TSE41211,,OLD WOMAN [907],,,,,,,,,
SN005182,esposa,TSE41211,,,,,,,Oxchuc,,,,
SN005183,mapache,TSE41221,,RACCOON [828],,,,mamífero: Procyon lotor,,,TSE16211,Petalcingo [ehmech](TSE16211),
SN005184,suegra de mujer,TSE41231,,,,,,,,,,,
SN005185,los ancianos,TSE41241,,,,,,,,,,,
SN005186,abuela (véase [chuchu'](TSE14651)),TSE41251,,GRANDMOTHER [1496],,,,,,,,,
SN005187,abuela (véase [chuchu'](TSE14651)),TSE41261,,GRANDMOTHER [1496],,,,,,,,,
SN005188,abuela (véase [chuchu'](TSE14651)),TSE41271,,GRANDMOTHER [1496],,,,,,,,,
SN005189,para contar veces,TSE41281,,,,,,,,,,,
SN005190,para contar surcos,TSE41281,,,,,,,,,,,
SN005191,para contar pencas de plátano,TSE41281,,,,,,,Petalcingo,,,,
SN005192,"componerse, arreglarse",TSE41291,,,,,,,,,,,
SN005193,retorcerse (los pollos antes de morir),TSE41301,,,,,,,,,,,
SN005194,"madre y padre, padres (véase [me' tat](TSE41061)); gente; antepasados",TSE41311,,,,,,,,,,,
SN005195,"tener como padres, ser adoptado por",TSE41321,,,,,,,,,,me'tatin,
SN005196,"expandirse, resurgir, rebrotar, agarrar fuerza otra vez (fuego, enfermedad)",TSE41331,,,,,,,"Center, Guaquitepec",,,Tenejapa me'en,
SN005197,impregnarse (olor),TSE41331,,,,,,,Bachajón,,,,
SN005198,"tomar, adoptar, considerar como madre",TSE41341,,,,,,,,,,,
SN005199,"expandir, hacer resurgir, reavivar",TSE41351,,,,,,,,,,me'ubtes; Tenejapa me'entes,
SN005200,"camote blanco, madre del maíz (planta trepadora) (véase [p'ujk](TSE52031))",TSE41361,,,,,,,,,,,
SN005201,"senda, pista, rastro (hecho por el paso de pequeños animales silvestres: tlacuache, ratón, tepescuintle, conejo)",TSE41371,,,,,,,,,,,
SN005202,"tía (materna o paterna), esposa de tío paterno; existe variación, en ciertos lugares se aplica sólo para tía materna o sólo para tía paterna; puede también incluir primas",TSE41381,,AUNT [1272],,,,,,,,,
SN005203,"servir, pasar a repartir, distribuir, colocar algo en porciones iguales a lo largo de una fila",TSE41391,,,,,,,,,,,
SN005204,"explicar, comentar",TSE41391,,,,,,,,,,,
SN005205,dividir (plátano en pencas),TSE41391,,,,,,,Petalcingo,,,,
SN005206,suegra de mujer,TSE41401,,,,,,,,,,,
SN005207,"tristeza, angustia, preocupación (véase [mel](TSE41391))",TSE41411,,ANXIETY [1000] ; GRIEF [1668],,,,,,,,,
SN005208,"triste, que da lástima, melancólico",TSE41421,,SORROWFUL [145] ; SAD [699] ; GLOOMY [1552],,,,,,,,,
SN005209,"verdad, lo cierto, lo verdadero",TSE41431,,TRUTH [1638],,,,,,,,,
SN005210,"formado, en línea, en fila",TSE41441,,,,,,,,,,,
SN005211,"arreglarse, componerse, repararse, solucionarse",TSE41442,,,,,,,,,,,
SN005212,"arreglarse, componerse, repararse, solucionarse",TSE41443,,,,,,,,,,,
SN005213,"arreglar, componer, reparar, solucionar",TSE41444,,REPAIR [2243],,,,,,,,,
SN005214,"arreglar, componer, reparar, solucionar",TSE41445,,,,,,,,,,,
SN005215,juez,TSE41446,,,,,,,,,TSE08532,,
SN005216,melón,TSE41451,,,,,,Cucumis melo,,,,,
SN005217,abuela (véase [chuchu'](TSE14651)),TSE41461,,GRANDMOTHER [1496],,,,,,,,,
SN005218,término de respeto para dirigirle la palabra a la abuela o (South) a una señora mayor en general,TSE41471,,,,,,,,,,,
SN005219,gallina,TSE41481,,HEN [1514],a37af4637a793789067e53cfd6e26683,,,,,,,,
SN005220,"tlacuache (al cazarlo, para que no se transforme en serpiente) (véase [uch](TSE68131))",TSE41491,,,,,,,"Guaquitepec, Sitalá",,,,
SN005221,"tortuga (al querer usar su caparazón, entonces nombrado <patmut>, como medicina, para que no pierda sus propiedades curativas) (véase [kokmut](TSE31921))",TSE41491,,,,,,,Guaquitepec,,,,
SN005222,armadillo (único nombre) (véase [j'ib](TSE22831)),TSE41491,,,,,,,Villa Las Rosas,,,,
SN005223,"nipa, chinche acuática",TSE41501,,,,,,insecto: Hemiptera: Belostomatidae,,,,,
SN005224,"renacuajo, larva acuática de ranas y sapos",TSE41511,,,,,,,,,,,
SN005225,"muy, mero, verdaderamente",TSE41521,,,,,,,,,,,
SN005226,dinero; peso (véase [meyo](TSE41761)),TSE41531,,,,,,,,,,,
SN005227,escoba,TSE41541,,BROOM [245],a59834fec2e9411fdeda699d542c3b5f,,,,,,,,
SN005228,barrer,TSE41551,,SWEEP [230],,,,,,,,,
SN005229,hacerle una limpia a alguien (rito),TSE41551,,,,,,,,,,,
SN005230,para contar actos de barrer,TSE41561,,,,,,,,,,,
SN005231,"inclinado hasta arrastrarse en el suelo (rama de planta, por el peso de los frutos)",TSE41571,,,,,,,,,,,
SN005232,ser barrido,TSE41581,,,,,,,,,,,
SN005233,helada (véase [tohyib](TSE60441)),TSE41591,,,,,,,,,,,
SN005234,especie de hongo pequeño que crece en troncos en forma de oreja,TSE41601,,,,,,,,,,,
SN005235,estar barriendo repetidas veces,TSE41611,,,,,,,,,,,
SN005236,mesté,TSE41621,,,,,,arbusto: Baccharis vaccinioides,,,,,
SN005237,barrer,TSE41631,,,,,,,,,,,
SN005238,barrendero,TSE41632,,,,,,,,,,,
SN005239,especie de maguey o agave,TSE41641,,,,,,"Furcraea guatemalensis, F. melanodonta, Agave sp.",,,TSE11451,,R002[Scientific_Name]
